"","...1","followup_fallstudyhours","followup_getwritinghelp","followup_metwithinstructor","followup_metwithfreetutor","followup_imptodowellatuoft","followup_depressed","followup_stressed","fathers_education","mothers_education","fall_meangrade_year1","exp_gradschl","agreeableness2","agreeableness","extraversion2","extraversion","study_habit"
"265",386,20,3,0,5,7,1,2,7,6,76,1,0.831086695194244,1,-0.514051795005798,0,8
"266",387,5,4,0,2,4,2,3,5,5,74,1,0.831086695194244,1,-1.31298589706421,0,6
"267",389,4,2,2,0,5,2,2,2,2,72.6666641235352,0,0.445675253868103,1,1.2436032295227,1,4
"268",395,15,2,0,0,6,1,2,6,7,74,1,-0.325147598981857,0,-1.31298589706421,0,2
"269",396,25,5,2,2,6,3,3,6,6,68,1,-0.710559010505676,0,-0.0346913151443005,0,9
"270",398,2,5,2,1,6,3,3,3,3,42,0,0.252969533205032,1,0.764242827892303,1,8
"271",399,12,2,0,2,5,1,1,6,6,66,1,-0.325147598981857,0,0.444669157266617,1,4
"272",401,35,3,0,2,6,2,2,6,6,89.6666641235352,1,-0.517853319644928,0,-1.95213317871094,0,5
"273",403,12,3,2,2,2,1,1,6,6,71,0,-0.903264701366425,0,0.444669157266617,1,7
"274",404,2,3,2,1,6,1,1,6,6,18,1,0.638380944728851,1,0.444669157266617,1,6
"275",407,14,5,5,5,7,1,1,6,5,81.6666641235352,1,0.252969533205032,1,1.08381640911102,1,15
"276",408,24,4,1,2,7,2,2,6,5,69.5,1,0.445675253868103,1,-0.0346913151443005,0,7
"277",410,35,4,2,8,6,2,1,1,2,79,0,0.445675253868103,1,-0.0346913151443005,0,14
"278",411,30,5,0,2,7,1,1,6,6,82.3333358764648,1,-0.710559010505676,0,1.08381640911102,1,7
"279",412,24,6,0,1,7,3,3,6,7,77.5,1,0.445675253868103,1,-1.79234635829926,0,7
"280",414,3,4,0,0,7,2,3,2,6,70.5,0,0.831086695194244,1,0.764242827892303,1,4
"281",415,3,4,1,1,5,1,2,6,6,71,1,-0.517853319644928,0,0.125095501542091,1,6
"282",416,14,4,0,2,7,1,2,6,6,77,1,-0.710559010505676,0,0.284882336854935,1,6
"283",418,6,4,2,2,7,2,2,7,6,68.5,1,-0.325147598981857,0,1.2436032295227,1,8
"284",419,3,3,0,2,7,1,2,5,5,85,1,0.0602638274431229,1,-0.993412256240845,0,5
"285",420,1,1,1,0,5,2,2,5,5,52.5,0,0.638380944728851,1,-0.514051795005798,0,2
"286",421,1,3,2,2,3,2,1,6,2,53.2000007629395,1,0.445675253868103,1,-0.0346913151443005,0,7
"287",422,3,4,2,2,3,2,2,5,5,54,0,0.445675253868103,1,0.604456007480621,1,8
"288",423,24,5,2,2,7,3,3,2,2,86.5,0,0.445675253868103,1,-0.0346913151443005,0,9
"289",424,23,2,0,0,7,2,1,2,0,80,0,-0.325147598981857,0,-0.67383861541748,0,2
"290",425,21,6,2,5,7,2,3,0,0,86,1,0.0602638274431229,1,-0.993412256240845,0,13
"291",426,13,5,2,8,7,2,3,6,6,72.5,1,-0.132441878318787,0,0.125095501542091,1,15
"292",429,40,4,5,0,7,1,1,5,5,68,1,-0.710559010505676,0,-2.2717068195343,0,9
"293",431,12,3,1,1,6,1,1,8,7,80.5,1,-0.325147598981857,0,0.284882336854935,1,5
"294",432,9,4,1,2,5,2,2,6,6,67.5999984741211,0,0.445675253868103,1,0.924029648303986,1,7
"295",434,4,6,1,2,7,2,3,6,6,70,1,-0.132441878318787,0,-0.0346913151443005,0,9
"296",435,6,4,1,2,5,1,2,8,6,77,1,0.638380944728851,1,1.08381640911102,1,7
"297",437,14,4,5,2,6,1,2,2,1,70.75,1,0.252969533205032,1,-0.354264974594116,0,11
"298",439,8,5,2,2,4,3,3,0,4,58.2000007629395,0,0.0602638274431229,1,0.284882336854935,1,9
"299",441,18,4,5,2,7,2,2,1,1,74.5,1,0.0602638274431229,1,1.88275063037872,1,11
"300",442,11,5,2,5,6,3,2,8,7,45.75,0,0.831086695194244,1,0.444669157266617,1,12
"301",445,6,6,0,0,7,1,2,7,7,72.5,1,0.831086695194244,1,1.40339004993439,1,6
"302",446,7,1,1,0,3,0,0,5,6,84,1,-0.710559010505676,0,-0.833625435829163,0,2
"303",447,6,1,0,0,7,1,1,7,7,82.6666641235352,1,0.831086695194244,1,-1.31298589706421,0,1
"304",448,22,3,1,0,3,1,2,7,6,64,1,0.0602638274431229,1,0.125095501542091,1,4
"305",449,9,4,1,8,6,1,2,4,4,54,1,0.638380944728851,1,-0.67383861541748,0,13
"306",450,4,2,0,0,6,2,1,6,6,80.6666641235352,1,-0.132441878318787,0,0.444669157266617,1,2
"307",451,40,2,1,1,7,2,2,7,6,83.6666641235352,1,-0.132441878318787,0,-2.59128046035767,0,4
"308",452,30,2,2,8,7,2,3,6,7,79.3333358764648,1,-0.903264701366425,0,-1.79234635829926,0,12
"309",453,15,2,2,0,6,1,2,6,6,74.75,1,0.638380944728851,1,0.444669157266617,1,4
"310",454,1,4,0,0,2,3,2,5,5,79,1,0.445675253868103,1,-1.47277271747589,0,4
"311",455,8,4,0,8,7,2,3,8,2,73,1,-0.517853319644928,0,0.284882336854935,1,12
"312",457,5,2,1,2,3,1,2,6,5,51.5,1,-0.903264701366425,0,0.764242827892303,1,5
"313",458,5,4,1,0,6,1,2,7,6,81,1,-0.903264701366425,0,1.88275063037872,1,5
"314",459,2,5,2,2,3,2,2,7,6,62,0,-0.710559010505676,0,-0.354264974594116,0,9
"315",460,10,4,1,0,7,1,1,7,6,80,1,-0.132441878318787,0,0.444669157266617,1,5
"316",461,5,3,0,0,4,1,1,7,7,77.5,0,0.252969533205032,1,-0.0346913151443005,0,3
"317",463,16,5,2,8,6,0,3,6,6,75.5,1,-0.325147598981857,0,1.72296380996704,1,15
"318",464,22,3,0,2,5,1,1,7,7,60.5,0,0.0602638274431229,1,0.604456007480621,1,5
"319",465,8,2,0,0,5,3,3,7,7,57,1,0.445675253868103,1,-0.194478139281273,0,2
"320",466,15,4,0,2,7,2,2,6,4,79.3333358764648,0,0.638380944728851,1,-0.354264974594116,0,6
"321",467,5,6,0,0,6,1,0,6,6,75.3333358764648,1,0.252969533205032,1,0.604456007480621,1,6
"322",469,3,5,0,2,7,1,2,5,5,79,1,-0.132441878318787,0,-0.514051795005798,0,7
"323",470,12,2,0,1,5,1,2,0,0,63.75,0,0.0602638274431229,1,-1.79234635829926,0,3
"324",471,15,5,1,0,6,1,2,2,2,39,1,-0.517853319644928,0,0.284882336854935,1,6
"325",472,12,4,5,2,6,2,2,7,8,63,0,0.831086695194244,1,-0.194478139281273,0,11
"326",474,57,6,0,8,7,1,2,6,6,69,0,0.831086695194244,1,-0.194478139281273,0,14
"327",477,10,5,2,2,5,1,1,2,2,65,1,-0.325147598981857,0,1.08381640911102,1,9
"328",479,20,3,1,1,7,3,3,6,6,82.75,0,0.638380944728851,1,-1.95213317871094,0,5
"329",480,6,4,0,1,5,3,3,2,2,64.3333358764648,1,0.252969533205032,1,-0.67383861541748,0,5
"330",481,4,4,2,0,3,3,3,6,6,55.6666679382324,0,-0.132441878318787,0,0.764242827892303,1,6
"331",482,14,4,0,2,5,3,3,6,6,40.6666679382324,0,-0.517853319644928,0,0.125095501542091,1,6
"332",484,3,3,2,2,5,2,2,8,5,77.5,1,0.252969533205032,1,-0.194478139281273,0,7
"333",485,8,3,5,2,4,1,2,1,2,69,0,0.638380944728851,1,0.764242827892303,1,10
"334",486,3,5,2,0,7,2,2,2,5,53,1,0.445675253868103,1,-0.0346913151443005,0,7
"335",487,6,4,1,0,6,2,2,2,2,55.4000015258789,1,0.0602638274431229,1,-0.194478139281273,0,5
"336",488,22,3,0,0,6,2,3,0,0,81,1,-0.903264701366425,0,-0.67383861541748,0,3
"337",489,5,5,0,1,5,3,2,7,7,73,1,0.445675253868103,1,-0.354264974594116,0,6
"338",491,22,3,2,1,7,3,2,6,6,85.5,1,0.0602638274431229,1,0.125095501542091,1,6
"339",493,6,2,2,0,6,2,2,0,0,87,1,-0.325147598981857,0,-0.67383861541748,0,4
"340",494,40,4,1,8,6,0,0,3,3,63.7999992370605,1,-0.325147598981857,0,-0.833625435829163,0,13
"341",496,14,2,1,2,7,2,2,8,8,81,1,-0.325147598981857,0,-1.15319907665253,0,5
"342",500,6,4,5,1,7,2,3,8,8,58.5,1,-0.903264701366425,0,0.924029648303986,1,10
"343",501,12,4,5,2,7,3,3,6,6,64.5,1,0.831086695194244,1,-0.194478139281273,0,11
"344",502,4,5,1,1,4,1,2,2,2,75,0,-0.325147598981857,0,0.764242827892303,1,7
"345",505,9,2,0,0,5,2,2,7,6,70,1,0.638380944728851,1,1.40339004993439,1,2
"346",506,10,6,0,0,7,3,3,6,6,79,1,0.831086695194244,1,-0.993412256240845,0,6
"347",507,7,5,5,5,6,2,2,6,6,80,0,0.831086695194244,1,0.604456007480621,1,15
"348",508,5,5,0,0,5,2,2,6,6,32,0,-0.903264701366425,0,0.284882336854935,1,5
"349",509,15,5,2,2,7,0,2,3,6,71.5,1,0.445675253868103,1,0.604456007480621,1,9
"350",510,1,2,0,0,7,2,3,8,8,81,1,0.638380944728851,1,-0.514051795005798,0,2
"351",512,25,6,2,1,7,1,1,3,6,74,1,-0.517853319644928,0,0.444669157266617,1,9
"352",514,35,5,5,5,7,2,3,7,6,71,1,0.638380944728851,1,-0.67383861541748,0,15
"353",515,11,2,2,2,7,2,2,6,6,74.5,1,0.252969533205032,1,1.08381640911102,1,6
"354",516,8,2,0,0,7,1,2,6,7,77.5,1,0.831086695194244,1,-0.67383861541748,0,2
"355",517,3,3,0,0,3,3,3,2,1,68,0,0.0602638274431229,1,0.444669157266617,1,3
"356",518,2,5,1,0,7,2,2,2,2,66,0,0.0602638274431229,1,-0.514051795005798,0,6
"357",519,2,4,0,2,7,3,3,5,5,75.5,0,-0.517853319644928,0,1.56317687034607,1,6
"358",520,4,5,1,8,7,2,3,4,6,75,1,-0.132441878318787,0,0.924029648303986,1,14
"359",521,10,2,1,1,4,1,2,6,5,82,1,0.0602638274431229,1,-0.67383861541748,0,4
"360",522,21,6,5,5,7,2,3,7,8,79,1,0.831086695194244,1,-0.354264974594116,0,16
"361",523,4,3,0,0,7,2,2,6,6,85,1,-0.517853319644928,0,0.125095501542091,1,3
"362",525,24,4,2,2,6,1,1,5,2,83.3333358764648,0,0.831086695194244,1,-0.993412256240845,0,8
"363",526,7,3,1,5,7,1,2,6,5,79.5,0,0.831086695194244,1,-1.63255953788757,0,9
"364",528,24,4,2,2,4,2,2,2,2,70.3333358764648,1,0.252969533205032,1,1.08381640911102,1,8
"365",529,40,4,2,2,4,0,0,7,8,74.3333358764648,0,0.0602638274431229,1,-0.514051795005798,0,8
"366",530,15,5,2,8,7,3,3,7,6,65.5,1,-0.132441878318787,0,0.125095501542091,1,15
"367",531,4,5,1,0,5,1,1,6,6,64,1,-0.903264701366425,0,0.125095501542091,1,6
"368",534,6,5,0,8,5,1,1,5,5,69.5999984741211,1,-0.710559010505676,0,0.604456007480621,1,13
"369",535,14,4,0,0,5,2,1,8,4,74,1,-0.517853319644928,0,0.764242827892303,1,4
"370",537,6,5,1,2,6,1,2,6,2,66,1,-0.132441878318787,0,0.284882336854935,1,8
"371",539,25,6,2,8,7,1,2,7,6,57,1,0.252969533205032,1,0.444669157266617,1,16
"372",540,4,4,0,0,4,2,3,7,6,85.25,1,-0.710559010505676,0,-1.31298589706421,0,4
"373",543,4,6,0,8,3,1,2,6,6,57.3333320617676,0,-0.710559010505676,0,-0.993412256240845,0,14
"374",544,15,2,0,2,6,2,2,8,8,80,1,-0.903264701366425,0,1.40339004993439,1,4
"375",545,25,4,2,8,6,2,3,3,6,71,1,-0.132441878318787,0,1.72296380996704,1,14
"376",547,2,4,1,2,6,2,2,6,6,53.6666679382324,0,-0.325147598981857,0,0.125095501542091,1,7
"377",548,9,5,5,5,5,1,1,4,2,67,0,-0.903264701366425,0,0.604456007480621,1,15
"378",549,1,5,1,0,7,1,2,1,5,66,0,-0.132441878318787,0,1.40339004993439,1,6
"379",551,12,3,0,5,6,1,1,1,1,76,0,-0.325147598981857,0,-0.833625435829163,0,8
"380",553,15,5,1,2,7,1,2,3,2,55.5,1,0.0602638274431229,1,-0.194478139281273,0,8
"381",555,16,2,2,0,6,2,3,7,6,82,0,-0.517853319644928,0,-0.514051795005798,0,4
"382",563,16,3,2,0,5,1,1,6,6,82,0,0.252969533205032,1,-0.993412256240845,0,5
"383",564,4,3,1,0,4,1,2,6,7,59,0,0.0602638274431229,1,1.08381640911102,1,4
"384",565,3,3,2,2,7,1,2,6,5,54,0,0.0602638274431229,1,-0.993412256240845,0,7
"385",566,14,5,0,0,7,2,3,6,6,77,1,-0.325147598981857,0,-0.354264974594116,0,5
"386",568,4,4,1,1,4,2,2,6,8,57.25,1,-0.132441878318787,0,-0.0346913151443005,0,6
"387",569,10,3,0,0,5,2,2,4,6,80,1,-0.517853319644928,0,-0.194478139281273,0,3
"388",570,35,5,2,8,7,1,3,6,6,78.6666641235352,0,0.638380944728851,1,-1.79234635829926,0,15
"389",571,4,4,5,2,7,3,2,8,6,77,1,-0.132441878318787,0,1.88275063037872,1,11
"390",573,5,5,1,8,7,2,3,8,6,77.3333358764648,0,0.445675253868103,1,-0.194478139281273,0,14
"391",574,33,3,5,2,7,1,2,7,6,91.6666641235352,1,0.638380944728851,1,0.284882336854935,1,10
"392",575,4,4,0,1,7,2,2,4,2,47.3333320617676,1,-0.517853319644928,0,0.125095501542091,1,5
"393",576,9,4,2,2,6,2,2,6,6,73,1,-0.517853319644928,0,-0.194478139281273,0,8
"394",577,15,4,0,0,7,1,2,8,8,80,1,-0.517853319644928,0,-0.993412256240845,0,4
"395",582,35,5,1,5,6,3,3,7,8,85,1,0.445675253868103,1,0.284882336854935,1,11
"396",583,7,3,0,0,7,2,2,6,0,72,1,0.252969533205032,1,0.604456007480621,1,3
"397",584,15,3,1,0,5,1,2,2,1,63,1,-0.132441878318787,0,0.604456007480621,1,4
"398",585,6,4,2,1,7,1,1,4,4,76.5,0,-0.517853319644928,0,-0.354264974594116,0,7
"399",586,10,2,0,0,5,0,1,6,2,71,1,-0.903264701366425,0,0.604456007480621,1,2
"400",587,10,3,2,1,6,1,2,5,5,69,1,-0.132441878318787,0,-1.15319907665253,0,6
"401",588,4,3,0,2,7,2,2,6,6,59.5,1,0.0602638274431229,1,-0.514051795005798,0,5
"402",590,12,3,0,2,4,0,2,4,5,76.3333358764648,0,0.0602638274431229,1,-0.514051795005798,0,5
"403",594,6,4,1,1,6,1,1,2,2,83,1,-0.517853319644928,0,-0.514051795005798,0,6
"404",595,5,2,0,0,6,2,2,6,5,70.8000030517578,0,0.445675253868103,1,1.40339004993439,1,2
"405",596,32,5,2,1,5,2,3,7,5,56,1,0.445675253868103,1,-0.354264974594116,0,8
"406",597,10,4,0,0,6,2,2,8,8,87,1,-0.710559010505676,0,-1.63255953788757,0,4
"407",598,3,4,0,2,7,3,3,7,6,70.3333358764648,0,0.252969533205032,1,-0.514051795005798,0,6
"408",599,14,5,0,1,5,2,2,0,0,65.5,1,0.252969533205032,1,-1.15319907665253,0,6
"409",602,4,3,5,0,6,3,3,6,2,72.25,1,0.445675253868103,1,0.924029648303986,1,8
"410",603,4,2,0,0,5,2,2,8,7,53,0,-0.517853319644928,0,-0.354264974594116,0,2
"411",604,4,6,5,1,7,2,3,5,6,82,1,-0.517853319644928,0,1.08381640911102,1,12
"412",605,11,5,5,5,6,2,2,2,2,65,1,0.445675253868103,1,0.764242827892303,1,15
"413",606,35,5,1,5,5,1,2,8,7,64,1,0.252969533205032,1,1.56317687034607,1,11
"414",609,24,4,1,1,6,2,2,2,1,79.6666641235352,1,0.445675253868103,1,-0.194478139281273,0,6
"415",610,8,4,0,0,7,3,3,7,6,67.3333358764648,1,-0.710559010505676,0,-1.79234635829926,0,4
"416",611,2,6,2,5,7,2,3,8,5,60,1,0.831086695194244,1,2.04253745079041,1,13
"417",612,1,5,2,8,6,1,2,6,0,60.5,0,0.252969533205032,1,1.08381640911102,1,15
"418",613,5,3,2,0,6,1,1,0,0,92,0,0.252969533205032,1,-1.63255953788757,0,5
"419",614,10,4,0,2,4,1,2,5,5,57,0,-0.132441878318787,0,0.764242827892303,1,6
"420",616,15,2,0,5,5,2,2,6,2,76,1,-0.517853319644928,0,-0.993412256240845,0,7
"421",617,5,6,2,2,6,1,2,6,6,57,0,0.445675253868103,1,0.284882336854935,1,10
"422",621,12,5,0,5,7,1,2,7,6,74,0,-0.517853319644928,0,-2.43149375915527,0,10
"423",625,9,2,1,0,6,1,2,2,2,69.25,0,-0.517853319644928,0,1.40339004993439,1,3
"424",628,30,6,1,1,7,3,2,7,6,61,1,-0.325147598981857,0,0.125095501542091,1,8
"425",629,6,5,2,1,6,1,1,6,5,74.5,1,0.638380944728851,1,0.125095501542091,1,8
"426",631,14,2,0,0,6,1,1,8,6,80,1,0.445675253868103,1,0.125095501542091,1,2
"427",635,9,6,2,2,6,2,3,7,7,61,1,-0.132441878318787,0,-0.194478139281273,0,10
"428",637,30,4,0,0,5,3,3,0,0,61.5,0,0.638380944728851,1,2.04253745079041,1,4
"429",638,23,4,0,0,3,2,2,6,5,71,1,-0.132441878318787,0,-0.514051795005798,0,4
"430",639,18,6,1,2,7,1,3,7,7,63,1,0.445675253868103,1,-0.833625435829163,0,9
"431",640,6,4,2,2,7,3,3,6,7,63.5,1,0.831086695194244,1,0.125095501542091,1,8
"432",641,2,3,1,1,6,2,3,5,5,77,1,-0.710559010505676,0,-0.354264974594116,0,5
"433",643,1,1,0,0,5,1,2,4,5,76.6666641235352,1,-0.903264701366425,0,-0.833625435829163,0,1
"434",644,2,4,1,0,7,2,3,0,0,77.8000030517578,1,0.638380944728851,1,-1.15319907665253,0,5
"435",645,10,4,1,8,7,2,1,2,1,55.5,0,0.831086695194244,1,-0.67383861541748,0,13
"436",646,8,2,5,0,6,2,3,0,0,84.6666641235352,1,0.445675253868103,1,-1.31298589706421,0,7
"437",649,3,4,0,0,4,2,2,3,3,77,0,-0.903264701366425,0,0.604456007480621,1,4
"438",650,20,4,0,0,7,2,2,0,5,78.4000015258789,1,0.831086695194244,1,-0.354264974594116,0,4
"439",651,12,3,2,1,6,2,2,7,7,76,1,0.252969533205032,1,0.604456007480621,1,6
"440",652,5,4,2,5,6,2,3,7,6,77,1,0.252969533205032,1,0.125095501542091,1,11
"441",655,1,5,1,2,7,1,1,5,6,65.75,0,0.445675253868103,1,0.125095501542091,1,8
"442",656,14,5,1,0,7,3,3,8,6,66,1,-0.325147598981857,0,-0.0346913151443005,0,6
"443",657,4,4,0,0,6,3,3,8,7,65,1,-0.325147598981857,0,-0.194478139281273,0,4
"444",658,10,6,2,1,7,2,2,6,2,82,1,-0.710559010505676,0,-0.0346913151443005,0,9
"445",660,3,3,0,0,3,2,2,6,6,73,0,-0.903264701366425,0,0.764242827892303,1,3
"446",661,8,4,0,1,5,2,2,2,4,57,0,-0.132441878318787,0,0.125095501542091,1,5
"447",662,1,5,0,1,5,2,2,7,5,80.6666641235352,1,0.252969533205032,1,-0.993412256240845,0,6
"448",664,15,3,1,2,5,1,1,2,1,69,0,-0.132441878318787,0,-0.194478139281273,0,6
"449",665,3,2,0,5,2,3,2,7,6,67,1,0.831086695194244,1,0.604456007480621,1,7
"450",671,3,4,1,1,7,2,2,6,6,50.5,1,0.445675253868103,1,-0.194478139281273,0,6
"451",674,2,3,1,0,7,1,2,0,6,76.5,0,0.445675253868103,1,0.604456007480621,1,4
"452",676,25,2,2,2,7,2,1,6,6,74.5,1,0.831086695194244,1,0.284882336854935,1,6
"453",680,2,3,1,1,7,0,1,6,7,80,1,0.638380944728851,1,0.604456007480621,1,5
"454",682,5,4,1,1,7,1,3,3,2,46,0,0.445675253868103,1,-1.31298589706421,0,6
"455",686,7,3,5,0,6,2,2,7,6,86.6666641235352,1,-0.325147598981857,0,0.764242827892303,1,8
"456",687,9,2,0,0,7,1,2,6,5,72.2857131958008,1,-0.132441878318787,0,0.444669157266617,1,2
"457",688,3,4,0,0,6,2,1,1,1,70,1,-0.132441878318787,0,0.764242827892303,1,4
"458",689,17,5,1,0,7,2,3,6,6,66.5999984741211,1,-0.517853319644928,0,0.444669157266617,1,6
"459",690,4,3,0,0,6,1,2,0,0,69,0,0.445675253868103,1,-1.15319907665253,0,3
"460",692,15,6,0,0,7,1,1,6,6,76,1,0.638380944728851,1,-1.79234635829926,0,6
"461",693,40,1,0,0,7,2,2,6,6,71.3333358764648,0,0.445675253868103,1,1.40339004993439,1,1
"462",694,6,4,2,0,7,3,1,7,7,81,1,0.252969533205032,1,1.56317687034607,1,6
"463",696,8,5,2,2,6,2,2,6,6,62.5,1,-0.710559010505676,0,0.125095501542091,1,9
"464",697,28,3,1,5,6,2,2,6,2,65.5,1,0.638380944728851,1,-0.514051795005798,0,9
"465",699,15,4,0,0,6,1,2,5,5,67,1,-0.903264701366425,0,-1.79234635829926,0,4
"466",701,3,1,1,1,6,2,3,8,7,71.5,0,-0.132441878318787,0,2.04253745079041,1,3
"467",702,7,5,5,8,7,2,3,8,6,78.5,1,-0.132441878318787,0,0.284882336854935,1,18
"468",703,5,4,5,0,7,1,3,6,6,80.75,1,0.445675253868103,1,-1.63255953788757,0,9
"469",704,7,1,0,0,6,0,2,4,2,81.6666641235352,0,0.252969533205032,1,-2.11192011833191,0,1
"470",705,1,5,2,2,7,3,3,5,5,75,1,0.445675253868103,1,-0.0346913151443005,0,9
"471",706,10,4,1,2,6,2,2,0,1,53.75,1,-0.325147598981857,0,0.125095501542091,1,7
"472",707,12,5,0,1,7,0,1,3,4,67,1,0.252969533205032,1,0.284882336854935,1,6
"473",708,3,4,0,1,5,1,2,7,5,77.75,0,0.445675253868103,1,0.444669157266617,1,5
"474",710,16,2,0,0,7,2,3,7,6,59.3333320617676,0,0.252969533205032,1,0.924029648303986,1,2
"475",712,15,3,5,8,7,3,3,6,6,71,1,0.445675253868103,1,-0.0346913151443005,0,16
"476",713,8,5,1,2,7,3,3,4,6,70.5,1,0.831086695194244,1,1.56317687034607,1,8
"477",714,18,3,0,0,7,1,1,6,3,65.4000015258789,1,0.252969533205032,1,-0.194478139281273,0,3
"478",715,3,2,0,0,6,3,2,7,6,68,0,-0.710559010505676,0,-1.31298589706421,0,2
"479",716,5,5,0,0,7,2,2,2,2,72.6666641235352,0,0.638380944728851,1,-1.31298589706421,0,5
"480",717,1,1,0,2,7,3,3,7,7,69.6666641235352,1,-0.517853319644928,0,-1.63255953788757,0,3
"481",719,6,3,2,1,7,2,2,7,6,70.5,1,0.638380944728851,1,0.125095501542091,1,6
"482",723,27,2,0,0,5,3,3,6,6,70.5,1,0.445675253868103,1,-2.2717068195343,0,2
"483",725,4,2,2,0,7,2,1,5,6,75.6666641235352,1,-0.325147598981857,0,-1.15319907665253,0,4
"484",727,5,4,5,1,5,3,3,7,5,74,1,0.445675253868103,1,-0.194478139281273,0,10
"485",729,9,4,1,2,6,1,2,7,6,60,0,0.252969533205032,1,1.40339004993439,1,7
"486",730,3,5,1,0,6,2,3,7,8,76.5,1,0.445675253868103,1,0.444669157266617,1,6
"487",733,6,2,2,2,6,1,1,6,6,73.3333358764648,0,-0.132441878318787,0,0.284882336854935,1,6
"488",736,20,4,0,2,7,1,2,5,5,73.5,1,0.0602638274431229,1,-0.993412256240845,0,6
"489",737,15,5,1,2,7,3,3,6,2,81.3333358764648,1,0.252969533205032,1,2.2023241519928,1,8
"490",738,20,2,0,1,4,2,3,6,6,60.3333320617676,0,0.638380944728851,1,1.2436032295227,1,3
"491",740,10,3,2,0,7,2,2,6,2,70.1999969482422,0,0.831086695194244,1,-0.194478139281273,0,5
"492",744,5,4,0,1,7,1,2,5,1,68.75,0,-0.132441878318787,0,-0.833625435829163,0,5
"493",745,1,3,1,0,7,1,2,8,8,88,1,0.0602638274431229,1,1.88275063037872,1,4
"494",746,8,2,0,0,6,2,3,1,0,76,1,0.0602638274431229,1,-0.993412256240845,0,2
"495",747,3,3,1,2,4,3,3,5,5,77.75,0,0.252969533205032,1,-0.67383861541748,0,6
"496",748,10,6,8,0,5,0,1,5,5,64,1,-0.517853319644928,0,0.284882336854935,1,14
"497",749,7,4,2,1,6,2,3,6,6,66.3333358764648,0,0.0602638274431229,1,-0.354264974594116,0,7
"498",750,5,2,0,0,4,2,1,6,5,80,1,-0.710559010505676,0,0.284882336854935,1,2
"499",754,8,2,0,0,4,2,2,2,2,85,1,0.831086695194244,1,-1.15319907665253,0,2
"500",755,2,3,0,0,7,2,3,0,0,57,0,0.638380944728851,1,1.08381640911102,1,3
"501",757,20,2,1,0,7,1,2,6,2,53,1,0.638380944728851,1,-0.67383861541748,0,3
"502",760,10,4,1,2,5,0,0,4,4,67.75,1,-0.325147598981857,0,0.924029648303986,1,7
"503",761,2,3,0,1,7,1,1,5,5,83.5,1,0.831086695194244,1,0.604456007480621,1,4
"504",762,30,4,0,8,7,1,2,1,1,70,0,-0.517853319644928,0,0.604456007480621,1,12
"505",763,8,5,2,1,5,3,1,6,6,81.6666641235352,1,0.831086695194244,1,0.604456007480621,1,8
"506",764,40,5,1,2,6,1,1,6,8,76.3333358764648,1,-0.325147598981857,0,0.604456007480621,1,8
"507",765,22,2,2,5,6,2,1,6,6,37,1,-0.132441878318787,0,-0.514051795005798,0,9
"508",767,35,3,0,8,7,2,3,7,6,85,1,0.638380944728851,1,-0.993412256240845,0,11
"509",768,5,5,1,1,6,0,0,6,7,80,1,-0.903264701366425,0,0.924029648303986,1,7
"510",769,20,4,2,2,7,2,2,5,5,52,1,0.638380944728851,1,-0.514051795005798,0,8
"511",771,20,5,0,5,6,2,2,6,7,73,1,-0.517853319644928,0,-1.47277271747589,0,10
"512",772,15,4,0,8,7,3,3,6,8,78,1,0.831086695194244,1,0.444669157266617,1,12
"513",773,3,4,1,1,3,2,2,7,6,72.4000015258789,1,-0.132441878318787,0,0.284882336854935,1,6
"514",775,14,5,0,0,7,2,2,7,7,74.5,1,-0.132441878318787,0,0.924029648303986,1,5
"515",776,36,4,0,0,7,1,2,7,6,81.3333358764648,0,0.0602638274431229,1,0.764242827892303,1,4
"516",777,2,3,2,8,5,1,1,6,6,76.3333358764648,0,0.0602638274431229,1,0.924029648303986,1,13
"517",778,9,4,0,0,7,1,0,7,7,69,1,-0.132441878318787,0,0.444669157266617,1,4
"518",781,7,4,2,1,7,3,3,2,3,70.5999984741211,1,0.252969533205032,1,1.2436032295227,1,7
"519",784,10,3,0,8,6,0,1,6,6,75.6666641235352,0,0.0602638274431229,1,-1.15319907665253,0,11
"520",785,3,3,0,0,5,0,0,6,6,76,0,0.638380944728851,1,-0.354264974594116,0,3
"521",786,6,5,1,1,7,1,2,8,8,58,1,-0.325147598981857,0,0.284882336854935,1,7
"522",788,6,5,2,5,6,1,1,6,6,81,1,-0.325147598981857,0,1.2436032295227,1,12
"523",789,40,4,0,5,7,2,3,6,7,70.3333358764648,1,0.252969533205032,1,-0.354264974594116,0,9
"524",792,20,5,0,1,7,2,3,1,1,69.5,0,0.445675253868103,1,-0.0346913151443005,0,6
"525",794,11,2,0,0,7,3,3,2,2,62.3333320617676,1,-0.517853319644928,0,0.125095501542091,1,2
"526",795,7,5,2,0,5,1,2,8,7,86.5,1,-0.132441878318787,0,-1.31298589706421,0,7
"527",796,3,6,1,8,6,1,2,5,5,65,1,-0.325147598981857,0,-0.67383861541748,0,15
"528",797,21,4,2,0,6,3,3,6,2,76,0,0.831086695194244,1,-0.194478139281273,0,6
"529",798,4,3,2,2,3,1,1,4,7,74,1,0.0602638274431229,1,0.604456007480621,1,7
"530",799,4,5,8,5,5,3,3,6,6,74.6666641235352,0,0.831086695194244,1,0.125095501542091,1,18
